lon,lat,rainfall
99.31423611,82.58680556,0.09238715
101.796875,82.58680556,0.093863592
104.2795139,82.58680556,0.091873552
106.7621528,82.58680556,0.090486441
109.2447917,82.58680556,0.090290596
111.7274306,82.58680556,0.088652409
114.2100694,82.58680556,0.08833991
116.6927083,82.58680556,0.091396894
119.1753472,82.58680556,0.09207908
121.6579861,82.58680556,0.09723225
124.140625,82.58680556,0.098373857
126.6232639,82.58680556,0.100652584
129.1059028,82.58680556,0.10113101
131.5885417,82.58680556,0.118325063
134.0711806,82.58680556,0.111851774
136.5538194,82.58680556,0.123012199
139.0364583,82.58680556,0.126470095
141.5190972,82.58680556,0.152700865
144.0017361,82.58680556,0.158875503
146.484375,82.58680556,0.178283379
148.9670139,82.58680556,0.190160208
151.4496528,82.58680556,0.209886704
153.9322917,82.58680556,0.230721562
156.4149306,82.58680556,0.236646095
158.8975694,82.58680556,0.247742691
161.3802083,82.58680556,0.294870839
163.8628472,82.58680556,0.303890472
166.3454861,82.58680556,0.366074275
168.828125,82.58680556,0.329824561
171.3107639,82.58680556,0.403770243
173.7934028,82.58680556,0.408904615
176.2760417,82.58680556,0.471332796
178.7586806,82.58680556,0.469979155
181.2413194,82.58680556,0.510020678
183.7239583,82.58680556,0.485355452
186.2065972,82.58680556,0.481552822
188.6892361,82.58680556,0.461746166
191.171875,82.58680556,0.465218164
193.6545139,82.58680556,0.462349805
196.1371528,82.58680556,0.461281019
198.6197917,82.58680556,0.45666149
201.1024306,82.58680556,0.472060509
203.5850694,82.58680556,0.467816537
206.0677083,82.58680556,0.502245137
208.5503472,82.58680556,0.532181049
211.0329861,82.58680556,0.589816667
213.515625,82.58680556,0.614742513
215.9982639,82.58680556,0.638038971
218.4809028,82.58680556,0.654474316
220.9635417,82.58680556,0.6655693
223.4461806,82.58680556,0.684242862
225.9288194,82.58680556,0.700537182
228.4114583,82.58680556,0.711178824
230.8940972,82.58680556,0.699827192
233.3767361,82.58680556,0.720702569
235.859375,82.58680556,0.704092689
238.3420139,82.58680556,0.720151141
240.8246528,82.58680556,0.724097284
243.3072917,82.58680556,0.724920817
245.7899306,82.58680556,0.691858767
248.2725694,82.58680556,0.686260643
250.7552083,82.58680556,0.642499
253.2378472,82.58680556,0.637410779
255.7204861,82.58680556,0.607770652
258.203125,82.58680556,0.61994079
260.6857639,82.58680556,0.599891084
263.1684028,82.58680556,0.57384939
265.6510417,82.58680556,0.568296151
268.1336806,82.58680556,0.555319129
270.6163194,82.58680556,0.553431688
273.0989583,82.58680556,0.539294713
275.5815972,82.58680556,0.54623355
278.0642361,82.58680556,0.538072564
280.546875,82.58680556,0.572716864
283.0295139,82.58680556,0.583693255
285.5121528,82.58680556,0.624353349
287.9947917,82.58680556,0.61442429
290.4774306,82.58680556,0.640615355
292.9600694,82.58680556,0.637621652
295.4427083,82.58680556,0.637160568
297.9253472,82.58680556,0.622952227
300.4079861,82.58680556,0.585904182
302.890625,82.58680556,0.584900212
305.3732639,82.58680556,0.562899085
307.8559028,82.58680556,0.544689124
310.3385417,82.58680556,0.521673514
312.8211806,82.58680556,0.505499753
315.3038194,82.58680556,0.482441753
317.7864583,82.58680556,0.469731772
320.2690972,82.58680556,0.44908754
322.7517361,82.58680556,0.432134284
325.234375,82.58680556,0.396949954
327.7170139,82.58680556,0.392823332
330.1996528,82.58680556,0.356093802
332.6822917,82.58680556,0.329713836
335.1649306,82.58680556,0.295802412
337.6475694,82.58680556,0.28976712
340.1302083,82.58680556,0.252797356
342.6128472,82.58680556,0.243255359
345.0954861,82.58680556,0.219735682
347.578125,82.58680556,0.223317927
350.0607639,82.58680556,0.195493142
352.5434028,82.58680556,0.196033424
355.0260417,82.58680556,0.198114469
357.5086806,82.58680556,0.191333185
2.491319444,80.12152778,0.153171081
4.973958333,80.12152778,0.150639955
7.456597222,80.12152778,0.134560646
9.939236111,80.12152778,0.13167177
12.421875,80.12152778,0.119220796
14.90451389,80.12152778,0.117307571
17.38715278,80.12152778,0.107923208
19.86979167,80.12152778,0.107797914
22.35243056,80.12152778,0.100100221
24.83506944,80.12152778,0.094827827
27.31770833,80.12152778,0.088764462
29.80034722,80.12152778,0.091846635
32.28298611,80.12152778,0.084364538
34.765625,80.12152778,0.08306072
37.24826389,80.12152778,0.078625154
39.73090278,80.12152778,0.076727983
42.21354167,80.12152778,0.078654764
44.69618056,80.12152778,0.081869704
47.17881944,80.12152778,0.079054115
49.66145833,80.12152778,0.081557555
52.14409722,80.12152778,0.076347418
54.62673611,80.12152778,0.077188992
57.109375,80.12152778,0.077808791
59.59201389,80.12152778,0.082805237
62.07465278,80.12152778,0.101721526
64.55729167,80.12152778,0.10925259
67.03993056,80.12152778,0.155922293
69.52256944,80.12152778,0.162879929
72.00520833,80.12152778,0.127747142
74.48784722,80.12152778,0.117065186
76.97048611,80.12152778,0.079933318
79.453125,80.12152778,0.076419972
81.93576389,80.12152778,0.079843494
84.41840278,80.12152778,0.07697809
86.90104167,80.12152778,0.081264629
89.38368056,80.12152778,0.076017132
91.86631944,80.12152778,0.0663299
94.34895833,80.12152778,0.061714852
96.83159722,80.12152778,0.056225886
99.31423611,80.12152778,0.05536453
101.796875,80.12152778,0.055723362
104.2795139,80.12152778,0.055982627
106.7621528,80.12152778,0.057270362
109.2447917,80.12152778,0.056712307
111.7274306,80.12152778,0.054606102
114.2100694,80.12152778,0.053105901
116.6927083,80.12152778,0.057772623
119.1753472,80.12152778,0.058096472
121.6579861,80.12152778,0.05907133
124.140625,80.12152778,0.059069364
126.6232639,80.12152778,0.060915583
129.1059028,80.12152778,0.060862602
131.5885417,80.12152778,0.067177448
134.0711806,80.12152778,0.069669731
136.5538194,80.12152778,0.079697738
139.0364583,80.12152778,0.085183133
141.5190972,80.12152778,0.100872346
144.0017361,80.12152778,0.108687298
146.484375,80.12152778,0.136191967
148.9670139,80.12152778,0.155288712
151.4496528,80.12152778,0.172613556
153.9322917,80.12152778,0.199085088
156.4149306,80.12152778,0.232595599
158.8975694,80.12152778,0.249158084
161.3802083,80.12152778,0.308248555
163.8628472,80.12152778,0.274409457
166.3454861,80.12152778,0.320684427
168.828125,80.12152778,0.304789352
171.3107639,80.12152778,0.369789603
173.7934028,80.12152778,0.364511333
176.2760417,80.12152778,0.415865118
178.7586806,80.12152778,0.421755294
181.2413194,80.12152778,0.462681768
183.7239583,80.12152778,0.46042234
186.2065972,80.12152778,0.493440171
188.6892361,80.12152778,0.502320866
191.171875,80.12152778,0.52713916
193.6545139,80.12152778,0.545374235
196.1371528,80.12152778,0.554307948
198.6197917,80.12152778,0.572657774
201.1024306,80.12152778,0.589452696
203.5850694,80.12152778,0.616637235
206.0677083,80.12152778,0.674638848
208.5503472,80.12152778,0.6897976
211.0329861,80.12152778,0.72254839
213.515625,80.12152778,0.782689815
215.9982639,80.12152778,0.794303765
218.4809028,80.12152778,0.807286364
220.9635417,80.12152778,0.799629693
223.4461806,80.12152778,0.802985524
225.9288194,80.12152778,0.811494003
228.4114583,80.12152778,0.827009082
230.8940972,80.12152778,0.834544711
233.3767361,80.12152778,0.846937393
235.859375,80.12152778,0.81345474
238.3420139,80.12152778,0.845113834
240.8246528,80.12152778,0.843420709
243.3072917,80.12152778,0.859075355
245.7899306,80.12152778,0.856270224
248.2725694,80.12152778,0.866285495
250.7552083,80.12152778,0.874636727
253.2378472,80.12152778,0.877879654
255.7204861,80.12152778,0.885424659
258.203125,80.12152778,0.891241486
260.6857639,80.12152778,0.864633816
263.1684028,80.12152778,0.867763564
265.6510417,80.12152778,0.814952378
268.1336806,80.12152778,0.798037909
270.6163194,80.12152778,0.780175005
273.0989583,80.12152778,0.79180339
275.5815972,80.12152778,0.781354668
278.0642361,80.12152778,0.778084589
280.546875,80.12152778,0.800381857
283.0295139,80.12152778,0.756056167
285.5121528,80.12152778,0.771952808
287.9947917,80.12152778,0.752628428
290.4774306,80.12152778,0.764085372
292.9600694,80.12152778,0.7541268
295.4427083,80.12152778,0.753068455
297.9253472,80.12152778,0.739710013
300.4079861,80.12152778,0.736342857
302.890625,80.12152778,0.706392489
305.3732639,80.12152778,0.705688211
307.8559028,80.12152778,0.715438838
310.3385417,80.12152778,0.691951339
312.8211806,80.12152778,0.68347726
315.3038194,80.12152778,0.666755602
317.7864583,80.12152778,0.644573594
320.2690972,80.12152778,0.62128409
322.7517361,80.12152778,0.601958245
325.234375,80.12152778,0.594770007
327.7170139,80.12152778,0.584534958
330.1996528,80.12152778,0.541339656
332.6822917,80.12152778,0.52805594
335.1649306,80.12152778,0.475219144
337.6475694,80.12152778,0.448821242
340.1302083,80.12152778,0.349448331
342.6128472,80.12152778,0.326721792
345.0954861,80.12152778,0.27406716
347.578125,80.12152778,0.266946755
350.0607639,80.12152778,0.221442843
352.5434028,80.12152778,0.213552702
355.0260417,80.12152778,0.185233819
357.5086806,80.12152778,0.17400404
2.491319444,77.65625,0.17763295
4.973958333,77.65625,0.170578811
7.456597222,77.65625,0.147523325
9.939236111,77.65625,0.146887497
12.421875,77.65625,0.127214587
14.90451389,77.65625,0.127362579
17.38715278,77.65625,0.116179539
19.86979167,77.65625,0.115266648
22.35243056,77.65625,0.102107328
24.83506944,77.65625,0.098563291
27.31770833,77.65625,0.089580654
29.80034722,77.65625,0.091766149
32.28298611,77.65625,0.085811566
34.765625,77.65625,0.086280171
37.24826389,77.65625,0.083010095
39.73090278,77.65625,0.086389159
42.21354167,77.65625,0.080818087
44.69618056,77.65625,0.080701183
47.17881944,77.65625,0.074975505
49.66145833,77.65625,0.071478751
52.14409722,77.65625,0.06767203
54.62673611,77.65625,0.072225579
57.109375,77.65625,0.076422893
59.59201389,77.65625,0.076541673
62.07465278,77.65625,0.087879026
64.55729167,77.65625,0.086949997
67.03993056,77.65625,0.098001705
69.52256944,77.65625,0.097096273
72.00520833,77.65625,0.088086741
74.48784722,77.65625,0.085091996
76.97048611,77.65625,0.066814913
79.453125,77.65625,0.068141862
81.93576389,77.65625,0.067045046
84.41840278,77.65625,0.071406487
86.90104167,77.65625,0.079798772
89.38368056,77.65625,0.088628368
91.86631944,77.65625,0.082919982
94.34895833,77.65625,0.083754694
96.83159722,77.65625,0.065306408
99.31423611,77.65625,0.060115736
101.796875,77.65625,0.053559844
104.2795139,77.65625,0.052483892
106.7621528,77.65625,0.053396472
109.2447917,77.65625,0.04807665
111.7274306,77.65625,0.046714049
114.2100694,77.65625,0.044506988
116.6927083,77.65625,0.046098402
119.1753472,77.65625,0.047623496
121.6579861,77.65625,0.048380287
124.140625,77.65625,0.048965379
126.6232639,77.65625,0.04985116
129.1059028,77.65625,0.051345659
131.5885417,77.65625,0.056798482
134.0711806,77.65625,0.056552368
136.5538194,77.65625,0.06722651
139.0364583,77.65625,0.069537935
141.5190972,77.65625,0.08147829
144.0017361,77.65625,0.08580979
146.484375,77.65625,0.103515754
148.9670139,77.65625,0.112705095
151.4496528,77.65625,0.127248466
153.9322917,77.65625,0.141516995
156.4149306,77.65625,0.202360431
158.8975694,77.65625,0.237770189
161.3802083,77.65625,0.343425491
163.8628472,77.65625,0.347202348
166.3454861,77.65625,0.43282933
168.828125,77.65625,0.388904934
171.3107639,77.65625,0.48597233
173.7934028,77.65625,0.453168107
176.2760417,77.65625,0.519255171
178.7586806,77.65625,0.523917081
181.2413194,77.65625,0.574856033
183.7239583,77.65625,0.596101607
186.2065972,77.65625,0.647074945
188.6892361,77.65625,0.666384086
191.171875,77.65625,0.720276639
193.6545139,77.65625,0.7514519
196.1371528,77.65625,0.79519091
198.6197917,77.65625,0.838512644
201.1024306,77.65625,0.855422676
203.5850694,77.65625,0.940300867
206.0677083,77.65625,1.011577477
208.5503472,77.65625,1.142791376
211.0329861,77.65625,1.189957867
213.515625,77.65625,1.244837552
215.9982639,77.65625,1.272673488
218.4809028,77.65625,1.299768483
220.9635417,77.65625,1.28546836
223.4461806,77.65625,1.281408116
225.9288194,77.65625,1.244093324
228.4114583,77.65625,1.266149824
230.8940972,77.65625,1.219042604
233.3767361,77.65625,1.229687214
235.859375,77.65625,1.152602389
238.3420139,77.65625,1.160202846
240.8246528,77.65625,1.185596153
243.3072917,77.65625,1.202647453
245.7899306,77.65625,1.245040104
248.2725694,77.65625,1.244223088
250.7552083,77.65625,1.235752021
253.2378472,77.65625,1.219758193
255.7204861,77.65625,1.191454947
258.203125,77.65625,1.168777476
260.6857639,77.65625,1.116220891
263.1684028,77.65625,1.121409814
265.6510417,77.65625,1.077298601
268.1336806,77.65625,1.07213365
270.6163194,77.65625,1.053963001
273.0989583,77.65625,1.037377487
275.5815972,77.65625,1.071925133
278.0642361,77.65625,0.974173898
280.546875,77.65625,0.991768862
283.0295139,77.65625,0.942966528
285.5121528,77.65625,0.945570216
287.9947917,77.65625,0.918052663
290.4774306,77.65625,0.936129039
292.9600694,77.65625,0.876006228
295.4427083,77.65625,0.878293544
297.9253472,77.65625,0.847984999
300.4079861,77.65625,0.872814335
302.890625,77.65625,0.860495016
305.3732639,77.65625,0.872534479
307.8559028,77.65625,0.875789717
310.3385417,77.65625,0.907270749
312.8211806,77.65625,0.802545016
315.3038194,77.65625,0.786483412
317.7864583,77.65625,0.755978736
320.2690972,77.65625,0.73470215
322.7517361,77.65625,0.762206448
325.234375,77.65625,0.759251294
327.7170139,77.65625,0.747133409
330.1996528,77.65625,0.726763094
332.6822917,77.65625,0.701092325
335.1649306,77.65625,0.606207401
337.6475694,77.65625,0.586161899
340.1302083,77.65625,0.454900348
342.6128472,77.65625,0.445339179
345.0954861,77.65625,0.359356504
347.578125,77.65625,0.346267557
350.0607639,77.65625,0.277053586
352.5434028,77.65625,0.264567608
355.0260417,77.65625,0.213189552
357.5086806,77.65625,0.207104026
2.491319444,75.19097222,0.291761214
4.973958333,75.19097222,0.285304638
7.456597222,75.19097222,0.235066017
9.939236111,75.19097222,0.248142545
12.421875,75.19097222,0.206223128
14.90451389,75.19097222,0.213779068
17.38715278,75.19097222,0.193286991
19.86979167,75.19097222,0.201268077
22.35243056,75.19097222,0.179223899
24.83506944,75.19097222,0.177642516
27.31770833,75.19097222,0.15316017
29.80034722,75.19097222,0.148423836
32.28298611,75.19097222,0.12864865
34.765625,75.19097222,0.123956534
37.24826389,75.19097222,0.11067342
39.73090278,75.19097222,0.108505043
42.21354167,75.19097222,0.088911764
44.69618056,75.19097222,0.082353297
47.17881944,75.19097222,0.071235327
49.66145833,75.19097222,0.068427174
52.14409722,75.19097222,0.07459117
54.62673611,75.19097222,0.077166858
57.109375,75.19097222,0.084707055
59.59201389,75.19097222,0.093658376
62.07465278,75.19097222,0.120527426
64.55729167,75.19097222,0.121169744
67.03993056,75.19097222,0.135718049
69.52256944,75.19097222,0.136360743
72.00520833,75.19097222,0.132507338
74.48784722,75.19097222,0.134893758
76.97048611,75.19097222,0.116732051
79.453125,75.19097222,0.108069858
81.93576389,75.19097222,0.095953026
84.41840278,75.19097222,0.096537136
86.90104167,75.19097222,0.09116617
89.38368056,75.19097222,0.10432637
91.86631944,75.19097222,0.104410182
94.34895833,75.19097222,0.118805276
96.83159722,75.19097222,0.09654054
99.31423611,75.19097222,0.086865783
101.796875,75.19097222,0.071995572
104.2795139,75.19097222,0.069704267
106.7621528,75.19097222,0.063974753
109.2447917,75.19097222,0.057835186
111.7274306,75.19097222,0.053397019
114.2100694,75.19097222,0.053364392
116.6927083,75.19097222,0.049993846
119.1753472,75.19097222,0.049521083
121.6579861,75.19097222,0.051968441
124.140625,75.19097222,0.052646791
126.6232639,75.19097222,0.058149834
129.1059028,75.19097222,0.055871844
131.5885417,75.19097222,0.059579255
134.0711806,75.19097222,0.058056639
136.5538194,75.19097222,0.065394591
139.0364583,75.19097222,0.065322177
141.5190972,75.19097222,0.07874664
144.0017361,75.19097222,0.080869389
146.484375,75.19097222,0.093484813
148.9670139,75.19097222,0.098086272
151.4496528,75.19097222,0.115195178
153.9322917,75.19097222,0.121152554
156.4149306,75.19097222,0.175990715
158.8975694,75.19097222,0.218005414
161.3802083,75.19097222,0.401105039
163.8628472,75.19097222,0.436101377
166.3454861,75.19097222,0.626469145
168.828125,75.19097222,0.658401266
171.3107639,75.19097222,0.845872715
